Geneid,<2C,G1,S,G2M,>4C,desc,class,selected
Tb927.4.1230,0.010429811649089373,0.8113202685372066,0.9519176616978444,1.0,0.1348954125960065,hypothetical protein,G2M,no
Tb927.4.1250,0.00038176973528092063,0.8060109717918494,1.0,0.7603619046579968,0.14710665414411422,peroxisome biogenesis factor 1  putative,S,no
Tb927.4.950,0.05434816785797091,0.783602316932118,1.0,0.30716467363031413,0.16551413554007652,hypothetical protein  conserved,S,no
Tb927.4.1260,0.08291650465649174,0.9081166660101103,0.7085696554167468,1.0,0.13185343862285231,hypothetical protein  conserved,G2M,no
Tb927.4.1270,0.0046432944987674155,1.0,0.7195462336362249,0.9336388403789369,0.11074672687717839,ruvB-like DNA helicase  putative,G1,no
Tb927.4.1280,0.010955411519368744,0.5555922346384076,1.0,0.5913212483955598,0.00864403651567172,Tetratricopeptide repeat  putative,S,no
Tb927.4.1310,0.011517552203112725,1.0,0.838665900792451,0.8353278670121175,0.3498638016786728,ZFP family member  putative,G1,no
Tb927.4.1320,0.013056561219658022,1.0,0.8413877104986264,0.6931378684463722,0.09841777523778707,hypothetical protein  conserved,G1,no
Tb927.4.1340,0.7032430757884239,1.0,0.956235838040343,0.3049758550928834,0.036175741911505285,Cleavage and polyadenylation specificity factor subunit,G1,no
Tb927.4.1350,0.06410515351733134,1.0,0.6249607177246136,0.6858799318441506,0.14087935120616502,glyoxalase II,G1,no
Tb927.4.1360,0.14426662381386046,1.0,0.9298710531209227,0.5817947402918696,0.05780490002261292,Glucose-6-phosphate 1-epimerase  putative,G1,no
Tb927.4.1180,0.0,1.0,0.5607660718767101,0.6346346310975778,0.06252312977009061,Programmed cell death protein 2  C-terminal putative domain containing protein  putative,G1,no
Tb927.4.1170,0.009111345395009834,0.8500768115861148,0.944238709020748,1.0,0.027632794342445754,ankyrin  putative,G2M,no
Tb927.4.1160,0.01899631865622888,0.8699399566514253,1.0,0.8135604027640656,0.20858439219644517,hypothetical protein  conserved,S,no
Tb927.4.1150,0.01959071108186217,0.6486173928582527,1.0,0.3662916308265383,0.042415856470524795,hypothetical protein  conserved,S,no
Tb927.4.970,0.0012118006328848587,1.0,0.5314643049301179,0.6172817476754137,0.0030769586318644578,hypothetical protein  conserved,G1,no
Tb927.4.980,0.01844982298069493,1.0,0.8400685326878274,0.9607015377734974,0.14172118316655358,actin  putative,G1,no
Tb927.4.990,0.04423754167805946,1.0,0.7615367920795538,0.6150336249955175,0.1363113266629756,hypothetical protein  conserved,G1,no
Tb927.4.1000,6.196796832013283e-05,0.7556624255961887,1.0,0.8878359886295577,0.30518405007882293,hypothetical protein  conserved,S,no
Tb927.4.1010,0.04536742538340331,0.857856945439989,0.37756468997356774,1.0,0.0765180255584565,hypothetical protein,G2M,no
Tb927.4.1020,0.011489803402428295,1.0,0.5615511377360417,0.551222122037491,0.0186311763061653,serine-palmitoyl-CoA transferase  putative,G1,no
Tb927.4.1030,0.000456629987739373,0.6937496977165998,1.0,0.41579823761236967,0.09113133997605818,Protein of unknown function (DUF501)  putative,S,no
Tb927.4.1040,4.223675203712165e-06,1.0,0.5449620117978365,0.6402405454550315,0.17821111086517194,hypothetical protein  conserved,G1,no
Tb927.4.1050,0.11060769358137716,1.0,0.8333874620577537,0.45417953131738936,0.009145826247343654,inositol-pentakisphosphate 2-kinase,G1,no
Tb927.4.1060,0.00849833697477835,0.4709144603533039,1.0,0.6306463962247066,0.21749452088820126,hypothetical protein  conserved,S,no
Tb927.4.1070,0.03278753100440739,1.0,0.38841725994450255,0.6787336270637614,0.004293365459151722,Mitochondrial ribosomal protein L13,G1,no
Tb927.4.1080,0.00627959762778665,1.0,0.7888951599581945,0.4593805148011076,0.1314337963549098,V-type ATPase  A subunit  putative,G1,no
Tb927.4.1090,0.045713616197039064,0.7430087474908131,1.0,0.8883972864669218,0.031181127662311462,endosomal integral membrane protein  putative,S,no
Tb927.4.1100,0.0,0.0195792371746373,0.007909369356896073,0.010651343813124072,1.0,ribosomal protein L21E (60S)  putative,>4C,no
Tb927.4.1110,0.007775740042963651,0.9558127422200193,1.0,0.4358677216991533,0.11173762125777136,hypothetical protein  conserved,S,no
Tb927.4.1130,0.0003251317019679103,0.7303641289221324,1.0,0.7240919915424545,0.02058500065117271,Complex 1 protein (LYR family)  putative,S,no
Tb927.4.1140,3.2505142747892106e-06,0.5418421784889356,1.0,0.6851115186827009,0.10641253424508851,phosphatidylinositol 4-kinase  putative,S,no
Tb927.4.1370,0.008412412270497905,0.9422660983289126,0.8071667325220642,1.0,0.02744075221095451,hypothetical protein  conserved,G2M,no
Tb927.4.1380,0.007840492369944344,0.8717498111060944,1.0,0.7784650264732988,0.1124357181398489,D-Tyr-tRNA(Tyr) deacylase  putative,S,no
Tb927.4.1390,0.010437535248496046,1.0,0.8064516993587592,0.7589003238074833,0.06372273415039015,hypothetical protein  conserved,G1,no
Tb927.4.1620,0.0033507360746996236,0.7141669710304859,0.40585051992483334,1.0,0.047634671833247794,phosphatidylinositol phosphate kinase alpha,G2M,no
Tb927.4.1640,0.5396354354662842,1.0,0.48351227725865786,0.6404967498457586,0.014803403047958134,Nucleotide sugar transporter 3,G1,no
Tb927.4.1650,0.0012731915738651769,0.6883353320351717,1.0,0.7846646297718057,0.06676130708566476,hypothetical protein  conserved,S,no
Tb927.4.1660,0.0011245651740250777,1.0,0.9908322880588731,0.3818125576971418,0.12452378097455064,mitochondrial carrier protein  putative,G1,no
Tb927.4.1680,0.008241209418322577,0.9432894283066058,0.6455259300605583,1.0,0.1346466337687266,ZFP family member  putative,G2M,no
Tb927.4.1690,0.1605835197310475,0.7126089114715497,0.7863265856258316,1.0,0.11413285398419835,Retinal Maintenance  putative,G2M,no
Tb927.4.1700,0.009051274069887288,1.0,0.7068075586835965,0.6530773382514178,0.020768323091928467,CK1/TTBK protein kinase  putative,G1,no
Tb927.4.1710,0.0026656601545846557,0.8338271613698433,1.0,0.7582691264347429,0.045817427721796714,rhodanese-like domain containing protein  putative,S,no
Tb927.4.1720,1.340785313469787e-08,0.7752217093776045,1.0,0.35684621739944133,0.026290361352862997,Nucleoside diphosphate kinase 3,S,no
Tb927.4.1740,0.001776395037231645,0.5476248549949997,0.5923877740457971,1.0,0.09723579746870735,Component of motile flagella 41,G2M,no
Tb927.4.1750,0.017999797129932646,0.5924284525613589,0.8112054558176025,1.0,0.15337657462548374,hypothetical protein  conserved,G2M,no
Tb927.4.1760,0.006725738188089466,1.0,0.6536839458703786,0.4626503691524762,0.10769193332545554,hypothetical protein  conserved,G1,no
Tb927.4.1770,3.428430387692167e-08,0.768277091346726,0.7762408188873213,1.0,0.09102340976828815,hypothetical protein  conserved,G2M,no
Tb927.4.1780,0.0,1.0,0.6591111194400537,0.49469075182695316,0.21146203331773034,hypothetical protein  conserved,G1,no
Tb927.4.1800,5.477950065404558e-07,0.9969784140340594,1.0,0.24656642620464966,0.993381105437615,Mitochondrial ribosomal protein L3,S,no
Tb927.4.1810,1.4582190443976214e-05,0.6015470745512911,1.0,0.8266747595770797,0.11156769149486874,mitochondrial ribosomal protein L33,S,no
Tb927.4.1820,0.01219631371583634,0.8945311498155502,1.0,0.9828969232102139,0.09942078347229001,selenocysteine-specific elongation factor  putative,S,no
Tb927.4.1840,0.0002537695897360286,0.6778669846767098,1.0,0.7719080363197317,0.13979783344006877,Carboxypeptidase-like protein,S,no
Tb927.4.1630,0.04634198873417775,0.8110794513288494,1.0,0.8127140389071393,0.11787443419990894,ribosomal RNA processing protein 6,S,no
Tb927.4.1610,0.0037919046023418943,1.0,0.8188700074882197,0.7566386807693396,0.1928049307087033,Tripartite attachment complex 40,G1,no
Tb927.4.1400,0.000525649869436496,1.0,0.6408244925929332,0.6763035879580788,0.1681320915229377,vacuolar transport protein 4A  putative,G1,no
Tb927.4.1600,0.004473749272609461,0.40188922115255393,0.6838603764643859,1.0,0.061849036082851735,AAA domain containing protein  putative,G2M,no
Tb927.4.1410,0.06942955595624985,0.9695923697416617,1.0,0.4611425085720854,0.09353481187799595,hypothetical protein  conserved,S,no
Tb927.4.1420,0.01918325917663539,1.0,0.9947527625444237,0.7029745215843407,0.0748792423526805,hypothetical protein  conserved,G1,no
Tb927.4.1430,0.015512282759944743,1.0,0.7724676682221085,0.8201716775951972,0.18498434945039663,hypothetical protein  conserved,G1,no
Tb927.4.1440,9.561919214958545e-05,0.8024550040007807,1.0,0.41467669642801847,0.013245656058824324,probable rRNA maturation factor YbeY  putative,S,no
Tb927.4.1450,0.009312977377625875,1.0,0.9044871632551356,0.8903416178445969,0.024537211541909895,hypothetical protein  conserved,G1,no
Tb927.4.1460,2.861813548457654e-06,0.9832346383266672,0.9417027160456276,1.0,0.3336255367427845,Zn-finger in ubiquitin-hydrolases and other protein  putative,G2M,no
Tb927.4.1470,1.1282045390693914e-06,1.0,0.9252902356277657,0.35604343963888235,0.003387603030527188,Domain of unknown function (DUF4379)  putative,G1,no
Tb927.4.1480,0.0019606187533129896,0.7035719218586314,0.8376365437603478,1.0,0.043746410607537034,DNA cross-link repair protein pso2/snm1,G2M,no
Tb927.4.1490,0.0026449146133019144,0.45378781271076424,1.0,0.49630843468870156,0.0018290862030472445,hypothetical protein  conserved,S,no
Tb927.4.1500,0.0164282236596142,0.8406245202174066,0.805170367141925,1.0,0.11280331949315194,RNA editing associated helicase 2,G2M,no
Tb927.4.1510,0.004899337641093197,0.7384335185553508,1.0,0.858221661728709,0.27087922715378066,phospholipid-translocating ATPase  putative,S,no
Tb927.4.1530,0.0003104055857513577,1.0,0.7679339795476702,0.47914268022539136,0.15883424357077952,hypothetical protein  conserved,G1,no
Tb927.4.1540,0.008944045301426243,0.4850036413908508,0.6351362762523376,1.0,0.12304815899451811,NAD dependent epimerase/dehydratase family  putative,G2M,no
Tb927.4.1550,0.00554817118803936,0.9202615524185704,0.9122659585703006,1.0,0.22787125229911798,hypothetical protein  conserved,G2M,no
Tb927.4.1560,0.12372620574494402,1.0,0.6079095688772584,0.7912608980567467,0.07789123033075455,hypothetical protein  conserved,G1,no
Tb927.4.1570,5.2794100661798676e-05,0.9886730407477241,0.39426329116491615,1.0,0.0428503774515875,hypothetical protein  conserved,G2M,no
Tb927.4.1580,2.505329416465072e-08,1.0,0.6107504290653356,0.6229726144486569,0.0021172945314571617,WW domain containing protein  putative,G1,no
Tb927.4.960,0.0008018466582042869,1.0,0.8112568473903728,0.6475240708028014,0.07228591013622988,WD domain  G-beta repeat  putative,G1,no
Tb927.4.940,0.027096433516975788,0.6966932098059415,1.0,0.6315623918223928,0.038410530441805896,hypothetical protein  conserved,S,no
Tb927.7.7510,0.02899493215468371,1.0,0.7085432195593072,0.8275568286504776,0.0791117820152642,hypothetical protein,G1,no
Tb927.4.280,0.008702311416569925,0.8944938291869287,0.6746205691858613,1.0,0.09336074468301003,retrotransposon hot spot protein 3 (RHS3)  putative,G2M,no
Tb927.4.200,0.009450827010354329,1.0,0.7788638575214766,0.7425064418824009,0.04872062643155316,retrotransposon hot spot protein 1 (RHS1)  putative,G1,no
Tb927.4.210,0.015812002247078905,0.865015281247164,0.8164759455983572,1.0,0.08435395259017411,retrotransposon hot spot protein 2 (RHS2)  interrupted  degenerate,G2M,no
Tb927.4.220,0.0061484743329558505,0.7331812324501805,1.0,0.9721890500019771,0.0728943165602967,retrotransposon hot spot protein 2 (RHS2)  interrupted  degenerate,S,no
Tb927.4.230,0.005281612051088133,0.8217178419863349,0.9143590584035952,1.0,0.10636180675341167,DNA-directed RNA polymerase III subunit  pseudogene  putative,G2M,no
Tb927.4.240,0.0021146937645361826,0.8991308732060421,0.8313130444599249,1.0,0.1232635475216956,retrotransposon hot spot protein 4 (RHS4)  degenerate,G2M,no
Tb927.4.250,0.003178876710971123,0.5474046115455445,0.7826210082979659,1.0,0.048703684492619685,retrotransposon hot spot protein 5 (RHS5)  putative,G2M,no
Tb927.4.260,0.005106328148428393,0.830086351827392,0.6849909167936131,1.0,0.11251902627368786,retrotransposon hot spot protein 3 (RHS3)  putative,G2M,no
Tb927.4.270,0.011500900613856899,0.87064082527999,0.8862463401588776,1.0,0.07841399868658577,retrotransposon hot spot protein 3 (RHS3)  putative,G2M,no
Tb927.4.290,0.011815587989087375,0.9094022750634839,0.8217885684058018,1.0,0.09642672313835664,retrotransposon hot spot protein 3 (RHS3)  putative,G2M,no
Tb927.4.920,0.003284317822685902,0.5760920346378448,0.5309261346838553,1.0,0.0001009230095668279,TPR repeat  putative,G2M,no
Tb927.4.300,0.02124384933897353,0.755565390758075,0.6686654683242996,1.0,0.12307852685450303,retrotransposon hot spot protein 3 (RHS3)  putative,G2M,no
Tb927.4.310,0.01039207304853446,1.0,0.8207141209236678,0.653135143789759,0.07770028548953727,SPRY domain/HECT-domain (ubiquitin-transferase)  putative,G1,no
Tb927.4.320,0.0034938427181681934,0.7162690802226171,0.6101547079543977,1.0,0.06421479444861461,Eukaryotic protein of unknown function (DUF914)  putative,G2M,no
Tb927.4.330,0.08486631783712077,0.8619689667640241,1.0,0.7021980389347895,0.10424297166076188,hypothetical protein  conserved,S,no
Tb927.4.340,0.09054883488261363,1.0,0.3519817614225435,0.7845527254412508,0.027409339099189665,hypothetical protein  conserved,G1,no
Tb927.4.350,0.12134180232358394,0.8369754061328388,1.0,0.7821061411578389,0.06086606938207936,hypothetical protein  conserved,S,no
Tb927.4.360,8.586899608248425e-06,0.5058575441549378,0.5804001465212517,1.0,0.12666817493847102,1 2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase  putative,G2M,no
Tb927.4.370,0.035397950516803736,1.0,0.5936081693324597,0.8400867573650089,0.11323527857302192,hypothetical protein  conserved,G1,no
Tb927.4.190,0.013337886980073585,1.0,0.9912862890573638,0.9642390598558164,0.09120726099120517,retrotransposon hot spot protein (RHS  pseudogene)  putative,G1,no
Tb927.4.180,0.0006491707473921626,1.0,0.6785877548531745,0.6154855393749673,0.03816932244982321,hypothetical protein,G1,no
Tb927.4.170,0.005024524783427378,0.6273313641536109,0.48992214551735536,1.0,0.10638393065946519,hypothetical protein,G2M,no
Tb927.4.160,0.007503498361785348,0.7430845017573846,1.0,0.8400396505486439,0.09981016830189794,leucine-rich repeat protein 1 (LRRP1)  frameshift,S,no
Tb07.30D13.180,0.014615213731230281,0.7146164382840339,1.0,0.8832384918317563,0.198322128596621,hypothetical protein  conserved (pseudogene),S,no
Tb07.30D13.160,0.010823483832929378,0.6649040567891328,1.0,0.8352947272590476,0.11241069018183104,hypothetical protein  conserved (pseudogene),S,no
Tb927.7.7520,0.0074681937706531564,0.8464498657409208,1.0,0.8792769225178693,0.17137110266305236,receptor-type adenylate cyclase GRESAG 4  putative,S,no
Tb07.30D13.130,0.010646819662039347,0.7346103685173474,1.0,0.8498359389600281,0.2775766961617204,hypothetical protein  conserved (pseudogene),S,no
Tb07.30D13.110,0.007759182071513575,0.6841828871793509,1.0,0.7852091136348509,0.13779261841341106,hypothetical protein  conserved (pseudogene),S,no
Tb927.7.7530,0.0021917713552047,0.9794424226742029,1.0,0.9637523030787797,0.20089551562427024,receptor-type adenylate cyclase GRESAG 4  putative,S,no
Tb07.30D13.80,0.007998895767334141,0.666720699649245,0.8244505794925729,1.0,0.22471759014122517,hypothetical protein  conserved (pseudogene),G2M,no
Tb07.30D13.60,0.00509116441423392,1.0,0.7962261399198721,0.7497050990873477,0.08698202665462283,hypothetical protein  conserved (pseudogene),G1,no
Tb927.7.7540,0.0052300712583030345,0.7635680732638277,1.0,0.8299171797787958,0.08952143633379593,leucine-rich repeat protein 1 (LRRP1)  degenerate,S,no
Tb927.7.7550,9.214766357054588e-06,0.6836391500181351,0.8392276239056644,1.0,0.15618962304930495,Protein of unknown function (DUF1181)  putative,G2M,no
Tb927.7.7560,0.005062637317438913,0.9248081566783545,1.0,0.6751013706844621,0.14337155232259685,hypothetical protein,S,no
Tb927.4.100,0.01895474433522966,0.6158791055028434,0.6266552270450111,1.0,0.06709802372109945,retrotransposon hot spot protein 1 (RHS1)  interrupted,G2M,no
Tb927.4.110,0.013117679737486107,1.0,0.8950553516316799,0.8957666339494448,0.056054752149750926,retrotransposon hot spot protein 1 (RHS1)  interrupted,G1,no
Tb927.4.120,0.01798926458301719,0.9501542746173689,0.879095473226965,1.0,0.13599222464129593,hypothetical protein,G2M,no
Tb927.4.130,0.009901922937253888,0.7743693754497394,1.0,0.9023077658107285,0.10004614688349656,receptor-type adenylate cyclase GRESAG 4  pseudogene  putative,S,no
Tb927.4.140,0.0011489780671637081,0.8305287957180609,1.0,0.7647075436319584,0.09439383607186196,hypothetical protein,S,no
Tb927.4.150,0.00012289541730478798,0.7055817876311788,1.0,0.6058706962066641,0.046883697714767664,Protein of unknown function (DUF1181)  putative,S,no
Tb927.4.380,0.012655494072614478,1.0,0.6015667235237132,0.7310467971468264,0.12963881284200496,WD domain  G-beta repeat  putative,G1,no
Tb927.4.390,0.00017193108649639737,0.44282142703658967,1.0,0.9235856865320046,0.08078105245166015,hypothetical protein  conserved,S,no
Tb927.4.400,0.026138988871264177,1.0,0.6184257731358181,0.985662289654278,0.8758099759835634,Double RNA binding domain protein 7,G1,no
Tb927.4.650,0.0025598870724048875,0.9374159519430872,1.0,0.8866540031279332,0.12438884855813213,chaperone protein DnaJ  putative,S,no
Tb927.4.700,0.0011751581283179016,1.0,0.9105264949010143,0.5735414539889052,0.04836603733267374,hypothetical protein  conserved,G1,no
Tb927.4.710,0.007187824952235653,0.7506508870306535,1.0,0.8993337994533306,0.0009450472945048156,hypothetical protein  conserved,S,no
Tb927.4.720,9.077877805414185e-06,1.0,0.5163734530001651,0.6817457547306931,0.4773623034348564,hypothetical protein  conserved,G1,no
Tb927.4.730,0.0016984497738162265,0.7282189876639057,0.8348725860503553,1.0,0.007684493167561131,Peptidase family C78  putative,G2M,no
Tb927.4.740,0.0,0.5016840723427305,1.0,0.47436260626155247,0.019228701841408836,Rgp1  putative,S,no
Tb927.4.760,0.02804934541793353,0.9869850185793247,1.0,0.6613554169918693,0.18191339433989964,AP-1 adapter complex gamma subunit  putative,S,no
Tb927.4.770,0.0019602579385287074,1.0,0.8882407798843187,0.7851905764709918,0.13142520704898675,ubiquitin-protein ligase  putative,G1,no
Tb927.4.780,0.0013393905302054305,0.5931622661352567,0.3881552866891998,1.0,0.005980680265606262,Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y  putative,G2M,no
Tb927.4.800,0.00551915387240505,0.8774005875300782,1.0,0.8897279654148859,0.23174933134411035,target of rapamycin kinase 3  putative,S,no
Tb927.4.810,0.010820382019793816,0.8656616953985345,0.7931118394248149,1.0,0.12298485433365772,expression site-associated gene 5 (ESAG5) protein  putative,G2M,no
Tb927.4.820,0.005651258879355492,0.7017066279337214,0.8168618656066653,1.0,0.035592908779176854,TFIIF-stimulated CTD phosphatase  putative,G2M,no
Tb927.4.830,0.06378770256531299,0.9691074561272828,1.0,0.9598050410333592,0.0916874750739367,cytochrome c oxidase assembly protein PET191  putative,S,no
Tb927.4.850,0.008991835067609887,0.6863533451974948,1.0,0.9596912979167891,0.334324463686875,hypothetical protein  conserved,S,no
Tb927.4.880,0.04100406396161495,0.5891554916794313,0.7788864764086852,1.0,0.1487621169321989,TPR-repeat-containing chaperone protein DNAJ  putative,G2M,no
Tb927.4.890,0.004694078796916562,1.0,0.2790291167626194,0.752264950264562,0.3484536206544271,small nuclear ribonucleoprotein sm d3,G1,no
Tb927.4.900,8.508331522953641e-06,0.9219686461833184,1.0,0.825615488439655,0.06010024511577792,hypothetical protein  conserved,S,no
Tb927.4.910,0.010769217424743804,0.8806984364703411,0.7844497417560771,1.0,0.09903094210532629,hypothetical protein  conserved,G2M,no
Tb927.4.670,0.005597011165044593,0.7261611338762344,1.0,0.859010842773238,0.14218230014043787,conserved protein  unknown function,S,no
Tb927.4.640,0.00936933061783472,0.7302766797866541,1.0,0.7784850107227692,0.11726068904200357,GRIP domain containing protein  putative,S,no
Tb927.4.410,0.004291888032493346,1.0,0.9982240769682489,0.3335011640420918,0.13656934461805798,CAF 40,G1,no
Tb927.4.630,0.04804826609783287,1.0,0.8825556505231021,0.8272180346540587,0.04439110014822455,MICOS complex subunit MIC34,G1,no
Tb927.4.420,8.751778613151543e-05,0.6467143385976342,1.0,0.8241500360191258,0.28515345975987555,phosphatidylinositol 4-kinase  putative,S,no
Tb927.4.450,6.249305423481314e-06,0.42333499507121225,0.5881855634034764,1.0,0.3653009244784225,coatomer alpha subunit  putative,G2M,no
Tb927.4.460,0.0030375911409014126,0.7536508129209523,0.8922575262352695,1.0,0.026787608008107127,Alkylated DNA repair protein (alkB homolog)  putative,G2M,no
Tb927.4.480,0.05496365046150315,0.9912369217065687,0.7366079790236391,1.0,0.08512609199476916,Cullin binding  putative,G2M,no
Tb927.4.490,0.0005975792686860655,0.5477221107274958,1.0,0.7395450119038983,0.09094867722493034,hypothetical protein  conserved,S,no
Tb927.4.500,0.0021682773073579205,0.9868055813794326,0.9150847021773093,1.0,0.09079227889910589,FHA domain containing protein  putative,G2M,no
Tb927.4.510,5.756653900104272e-06,1.0,0.7104099433728505,0.5987707138215512,0.2758704316210029,hypothetical protein  conserved,G1,no
Tb927.4.520,0.0001522000236377952,0.6654854561490612,0.9915277112569714,1.0,0.0800504566764538,hypothetical protein  conserved,G2M,no
Tb927.4.530,2.8457572146666744e-08,0.6253974764910195,1.0,0.6270749051270912,0.07808400392178498,hypothetical protein  conserved,S,no
Tb927.4.540,0.002082990595639783,1.0,0.5778038674458702,0.8432297370849807,0.001866509836270333,hypothetical protein  conserved,G1,no
Tb927.4.550,0.0,0.8850304350776618,1.0,0.48146735059230344,0.0797868287849135,Zinc knuckle  putative,S,no
Tb927.4.570,0.004414485734857109,0.6254987200122037,1.0,0.7716508772742898,0.04894974613358895,Replication factor-A C terminal domain containing protein  putative,S,no
Tb927.4.580,0.00031188612066301283,0.4527413598407006,1.0,0.8302265887058775,0.0327553267066428,hypothetical protein  conserved,S,no
Tb927.4.590,0.0006750675214446405,0.5222633336084312,0.7649074568966815,1.0,0.005233493359337733,PQQ-like domain/Protein of unknown function (DUF1620)  putative,G2M,no
Tb927.4.600,6.434397819394336e-06,0.6999920104652617,1.0,0.614042267485267,0.05183994619740278,Alpha/beta hydrolase family  putative,S,no
Tb927.4.610,0.0,1.0,0.5401890059007269,0.8247478990492751,0.24593740686669235,PX domain containing protein  putative,G1,no
Tb927.4.620,0.001478515750689423,0.40802885302972786,0.5476393407634526,0.8508114372544923,1.0,hypothetical protein  conserved,>4C,no
Tb927.4.5640,6.944352163230478e-06,1.0,0.3677076112891658,0.5111918146541415,0.42761876638232993,variant surface glycoprotein  point mutation,G1,no
Tb927.4.5650,1.4367121943826517e-05,0.8762171999666,0.4451943341754506,1.0,0.16605693206190633,variant surface glycoprotein  degenerate,G2M,no
Tb927.4.5660,2.3322551152352757e-06,0.5192085835612312,1.0,0.9619611335638837,0.1449819388852185,expression site-associated gene 3 (ESAG3)  degenerate,S,no
Tb927.5.4890,0.0,0.36243318018798454,0.0,1.0,0.13271947481697705,variant surface glycoprotein  truncated  degenerate,G2M,no
Tb927.5.4810,0.0017945964040447528,0.9465622140976757,0.6914563379426572,1.0,0.15225209855604563,variant surface glycoprotein (VSG  atypical)  putative,G2M,no
Tb927.5.4820,0.0,0.7863327140347919,1.0,0.7007680178105515,0.0784761869270137,variant surface glycoprotein  degenerate,S,no
Tb927.5.4830,0.03413463091520688,0.7493850553417596,1.0,0.6334192092483395,0.5460213135725452,variant surface glycoprotein  degenerate,S,no
Tb927.5.4840,4.472444271625144e-08,0.5737634495553489,0.663938978105819,1.0,0.016204079557706804,variant surface glycoprotein (VSG  atypical)  putative,G2M,no
Tb927.5.4850,0.009790129917630215,0.3522736339892063,1.0,0.4053058681508249,0.0036735363869229752,variant surface glycoprotein  degenerate,S,no
Tb927.5.4860,0.000645898389080204,0.8781706534739725,0.9678611189067023,1.0,0.3750375686849714,expression site-associated gene 3 (ESAG3)  degenerate,G2M,no
Tb927.5.4870,0.0002305225871958325,1.0,0.34730011960065543,0.5519760158906614,0.015558238536752507,variant surface glycoprotein  degenerate,G1,no
Tb927.5.4880,0.0,1.0,0.956496146539284,0.9830906144345052,0.09449091024905429,variant surface glycoprotein  degenerate,G1,no
Tb927.5.4900,0.0,1.0,0.17240682167172133,0.4248037472112944,0.0,variant surface glycoprotein  frameshift,G1,no
Tb927.5.5000,0.005071143062192476,0.39920022071586697,1.0,0.2804072603591057,0.08869003352898515,variant surface glycoprotein  degenerate,S,no
Tb927.5.4910,0.00769019788418462,0.7186564277962774,0.9600463285662648,1.0,0.057215250079026066,variant surface glycoprotein  degenerate,G2M,no
Tb927.5.4920,0.015520843454483626,1.0,0.9917183154039755,0.88249339132954,0.41991125811548674,variant surface glycoprotein  point mutation,G1,no
Tb927.5.4930,0.03519800733440605,1.0,0.5089427492380371,0.866372351457386,0.28246750953094235,variant surface glycoprotein  point mutation,G1,no
Tb927.5.4940,0.00989701589035191,0.8889765152970729,0.8119935986632153,1.0,0.042248690512461974,variant surface glycoprotein  frameshift,G2M,no
Tb927.5.4950,0.16018953142257447,0.5971501219177842,1.0,0.6764028676766556,0.6870326891405959,variant surface glycoprotein (VSG  atypical)  putative,S,no
Tb927.5.4960,0.0,0.5042322276335605,1.0,0.3280233239575618,0.0,variant surface glycoprotein  degenerate,S,no
Tb927.5.4970,1.0789031560951734e-06,1.0,0.34398549520356236,0.12971663186294285,0.9159115518237538,variant surface glycoprotein  degenerate,G1,no
Tb927.5.4980,0.003952382972067297,0.3693070372661324,0.7273642937910969,1.0,0.05708077628358546,variant surface glycoprotein  frameshift,G2M,no
Tb927.5.4800,0.0,0.3326773892377183,0.4509800822520435,1.0,0.26565269505714,variant surface glycoprotein  degenerate,G2M,no
Tb927.5.4790,1.4328588904692914e-07,0.4396943445769941,0.4516273033553906,1.0,0.14343067881580682,variant surface glycoprotein  degenerate,G2M,no
Tb927.5.4780,0.006524292490517335,1.0,0.9248734277991548,0.6483868295633346,0.07699206645151226,variant surface glycoprotein  degenerate,G1,no
Tb927.5.4770,7.4079006977704605e-06,0.5501022313631788,1.0,0.38011648798339487,0.007608822411676492,variant surface glycoprotein (VSG)  putative,S,no
Tb927.5.4600,0.01676670352699953,0.9084474064473688,1.0,0.7752721370934249,0.15524942558751603,expression site-associated gene 3 (ESAG3) protein  putative,S,no
Tb927.5.4610,0.002542781962362188,0.5283834366612427,1.0,0.8581832849734754,0.1763653503421651,variant surface glycoprotein-related protein  frameshift,S,no
Tb927.5.4620,0.021439252101707926,0.8362019174461554,0.796651021471138,1.0,0.056137594642660396,expression site-associated gene 9 (ESAG9) protein  putative,G2M,no
Tb927.5.4630,0.012872792564044189,1.0,0.5429729417703659,0.8462109141356563,0.19002696866022617,expression site-associated gene 1 (ESAG1) protein  putative,G1,no
Tb927.5.4640,0.0706845906392203,0.9105083736489803,1.0,0.5286043104262119,0.03189067483883168,hypothetical protein  conserved,S,no
Tb927.5.4650,0.06779663388506307,0.3409102605599988,1.0,0.6887398723797679,0.04348712690152363,variant surface glycoprotein  degenerate,S,no
Tb927.5.4660,0.0001680832664913409,1.0,0.22531317292428416,0.20027576977005596,0.04265521676913991,expression site-associated gene 3 (ESAG3)  degenerate,G1,no
Tb927.5.4670,0.019053543289915178,0.5446090626317188,1.0,0.6015866228547226,0.3981176521671141,variant surface glycoprotein (VSG  atypical)  putative,S,no
Tb927.5.4680,0.0,1.0,0.5924159003532338,0.544012196089115,0.0,variant surface glycoprotein  degenerate,G1,no
Tb927.5.4690,0.0007672669494792308,0.3560131536004251,0.43228921306013696,1.0,0.04934595734085097,variant surface glycoprotein (VSG  atypical)  putative,G2M,no
